fecha,ruta,total_abordo,pasajeros_abordo,personal_abordo,total_fallecidos,pasajeros_fallecidos,personal_fallecido,anio,decada
1953-05-17,"Near Marshall, Texas",20,17,3,19,16,3,1953,1950
1953-05-24,"St. Louis, Missouri",7,2,5,6,1,5,1953,1950
1953-05-25,"Amsterdam, Netherlands",34,28,6,0,0,0,1953,1950
1953-05-27,"Goose Wade, Russia",20,16,11,20,16,11,1953,1950
1953-06-14,"Near  Zugdidi, Georgia",18,12,6,18,12,6,1953,1950
1953-06-15,"San Ramon Mtns., Costa Rica",17,14,3,9,6,3,1953,1950
1953-06-15,"Near Reo Copiapo, Chile",7,5,2,7,5,2,1953,1950
1953-06-16,"Mount Phou-Lassy, French Indo-China",34,31,3,34,31,3,1953,1950
1953-06-17,"Sao Paulo, Brazil",17,10,7,17,10,7,1953,1950
1953-06-18,"Tachikawa AFB, Tokyo, Japan",129,122,7,129,122,7,1953,1950
1953-07-12,"Pacific Ocean, 325 miles east of Wake Island",58,50,8,58,50,8,1953,1950
1953-07-17,"Near Milton, Florida",46,40,6,44,39,5,1953,1950
1953-07-27,"Near Kanggye, North Korea",21,15,6,21,15,6,1953,1950
1953-08-03,"Off Fethiye Point, Turkey",42,34,8,4,4,0,1953,1950
1953-08-03,"Sharjah, United Arab Emirates",25,21,4,1,1,0,1953,1950
1953-08-05,Off Irish coast,23,0,23,19,0,19,1953,1950
1953-08-18,"Near San Diego, California",2,0,2,2,0,2,1953,1950
1953-09-01,"Near Barcelonnette, France",42,33,9,42,33,9,1953,1950
1953-09-01,"Vail, Washington",21,19,2,21,19,2,1953,1950
1953-09-08,"San Andres, Honduras",3,0,3,3,0,3,1953,1950
1953-09-14,"Chablekal, Mexico",2,0,2,1,0,1,1953,1950
1953-09-16,"Albany, New York",28,25,3,28,25,3,1953,1950
1953-09-25,"Ankara, Turkey",21,16,5,5,1,4,1953,1950
1953-09-28,"Louisville, Kentucky",41,38,3,25,22,3,1953,1950
1953-10-14,"Frankfurt, Germany",44,40,4,44,40,4,1953,1950
1953-10-17,"Lai Chau, Vietnam",7,0,7,2,0,2,1953,1950
1953-10-19,"New York City, New York",27,22,5,2,2,0,1953,1950
1953-10-19,"Near Monterrey, Mexico",21,18,3,21,18,3,1953,1950
1953-10-27,"Near Magadan, Russia",32,27,5,22,17,5,1953,1950
1953-10-29,"Near Half Moon Bay, California",19,11,8,19,11,8,1953,1950
1953-10-31,"Kharkov. Ukraine, Russia",16,11,5,15,10,5,1953,1950
1953-11-03,"Tarabuco, Bolivia",28,25,3,28,25,3,1953,1950
1953-11-11,"Off Argyll, Scotland",10,0,10,10,0,10,1953,1950
1953-12-04,"Near Guaderrama, Spain",33,28,5,23,22,1,1953,1950
1953-12-12,"Nagpur, India",14,10,4,13,10,3,1953,1950
1953-12-15,"Tecpan Mt., Guatemala",2,0,2,2,0,2,1953,1950
1953-12-15,"Near Cairo, Egypt",6,5,1,6,5,1,1953,1950
1953-12-17,"Guam, Mariana Islands",16,6,10,11,5,6,1953,1950
1953-12-19,"Zurich, Switzerland",44,41,3,1,1,0,1953,1950
1953-12-21,"Dah-el-Kadeeb, Syria",15,,,9,,,1953,1950
1954-01-02,"Herat, Afghanistan",21,,,21,,,1954,1950
1954-01-05,"Lapseki, Turkey",10,5,5,4,2,2,1954,1950
1954-01-06,"Near Aldbury, England",17,13,4,16,12,4,1954,1950
1954-01-10,"Off Elba, Italy",35,29,6,35,29,6,1954,1950
1954-01-11,"Manizales, Colombia",21,18,3,21,18,3,1954,1950
1954-01-12,"Prague, Czech Republic",18,14,4,13,9,4,1954,1950
1954-01-13,"Signal Hill, California",1,0,1,1,0,1,1954,1950
1954-01-14,"Rome, Italy",16,9,7,16,9,7,1954,1950
1954-01-20,"Kansas City, Missouri",3,0,3,3,0,3,1954,1950
1954-02-01,"Off Hokkaido, Japan",35,30,5,35,30,5,1954,1950
1954-02-05,"Susitna Valley, Alaska",16,0,16,10,0,10,1954,1950
1954-02-12,"Off Gozo, Malta",10,0,10,10,0,10,1954,1950
1954-02-25,"New Delhi, India",3,0,3,3,0,3,1954,1950
1954-02-26,"Wright, Wyoming",9,6,3,9,6,3,1954,1950
1954-03-04,"Near St. Etienne de Tinee, France",20,18,2,20,18,2,1954,1950
1954-03-13,"Dien Bien Phu, South Vietnam",,,,,,,1954,1950
1954-03-13,"Kallang Airport, Singapore",40,31,9,33,31,2,1954,1950
1954-03-14,"Off Mackay, Australia",2,0,2,2,0,2,1954,1950
1954-03-19,"Near Lothian, Maryland",18,12,6,18,12,6,1954,1950
1954-03-26,"Monterrey, Mexico",18,15,3,18,15,3,1954,1950
1954-04-03,"Kabassaak, Turkey",25,20,5,25,20,5,1954,1950
1954-04-04,"Hanoi, Vietnam",4,0,4,4,0,4,1954,1950
1954-04-08,"Off Stromboli, Italy",21,14,7,21,14,7,1954,1950
1954-04-08,"Moose Jaw, SK, Canada",36,31,5,36,31,5,1954,1950
1954-04-13,"Batuco, Chile",14,9,5,14,9,5,1954,1950
1954-04-13,"Xieng Kouang, Laos",23,20,3,16,13,3,1954,1950
1954-04-23,"Sierra del Vilgo, Argentina",25,21,4,25,21,4,1954,1950
1954-04-30,"Near Calcutta, India",11,8,3,5,3,2,1954,1950
1954-05-22,"Paraparaumu, New Zealand",28,26,2,3,3,0,1954,1950
1954-05-31,"Cipo Mountain, Brazil",19,16,3,19,16,3,1954,1950
1954-06-03,"Near Maribor, Slovenia",4,0,4,1,0,1,1954,1950
1954-06-04,"Sao Paulo, Brazil",3,0,3,3,0,3,1954,1950
1954-06-08,"Da Nang, Vietnam",4,2,2,4,2,2,1954,1950
1954-06-19,"Off Folkestone, England",9,5,4,3,3,0,1954,1950
1954-07-02,"Near Salvador, Brazil",24,20,4,24,20,4,1954,1950
1954-07-23,"Off Hainan Island, China",18,12,6,10,8,2,1954,1950
1954-08-08,"Near McGrath, Alaska",2,0,2,2,0,2,1954,1950
1954-08-09,"Terceira Island, Azores, Portugal",30,21,9,30,21,9,1954,1950
1954-08-12,Vietnam,3,0,3,3,0,3,1954,1950
1954-08-16,"Near Pakse, Laos",55,51,4,47,46,1,1954,1950
1954-08-22,"Near Mason City, Iowa",19,16,3,12,10,2,1954,1950
1954-08-23,"Off IJuuiden, North Sea",21,12,9,21,12,9,1954,1950
1954-08-26,"Sakhalin Oblast, Russia",27,22,5,26,21,5,1954,1950
1954-08-27,"Near Rapid City, South Dekota",27,23,4,26,23,3,1954,1950
1954-09-05,"Foynes, Ireland",56,46,10,28,25,3,1954,1950
1954-09-12,"Off Rio de Janeiro, Brazil",26,22,4,6,6,0,1954,1950
1954-09-15,"Cairo, Egypt",4,0,4,3,0,3,1954,1950
1954-09-27,"Novosibirsk, Russia",29,24,5,29,24,5,1954,1950
1954-10-24,"Near Nice, Italy",21,18,3,21,18,3,1954,1950
1954-10-28,"Krasnoyarsk Territory, Russia",16,13,3,16,13,3,1954,1950
1954-10-30,"Off Ocean City, Maryland",42,21,21,42,21,21,1954,1950
1954-10-31,"Mangalore, Australia",8,0,8,3,0,3,1954,1950
1954-11-16,"Jirishanga,Cerro de Pasco, Peru",24,21,3,24,21,3,1954,1950
1954-11-30,"Berlin, New Hampshire",7,3,4,2,0,2,1954,1950
1954-12-04,"Near Luang Pragang, Laos",29,25,4,29,25,4,1954,1950
1954-12-12,"Bratislava, Slovakia",4,0,4,4,0,4,1954,1950
1954-12-18,"New York, New York",32,22,10,26,16,10,1954,1950
1954-12-18,"Near Bolivar, Venezuela",2,0,2,2,0,2,1954,1950
1954-12-22,"Pittsburgh, Pennsylvania",28,23,5,10,9,1,1954,1950
1954-12-25,"Prestwick, Ayrshire, Scotland",36,25,11,28,24,4,1954,1950
1954-12-31,"Irkutsk, Russia",17,14,3,17,14,3,1954,1950
1955-01-01,"Near Anchorage, Alaska",12,,,12,,,1955,1950
1955-01-11,"Off Skellings, Ireland",18,,,18,,,1955,1950
1955-01-12,"Greater Cincinnati Airport, Covington, Kentucky",15,10,5,15,10,5,1955,1950
1955-01-15,"London, Ontario, Canada",5,3,2,1,1,0,1955,1950
1955-01-19,"Des Moines, Iowa",39,36,3,0,0,0,1955,1950
1955-01-31,"Lapadrera, Colombia",5,4,1,5,4,1,1955,1950
1955-02-02,"Nagpur, India",10,6,4,10,6,4,1955,1950
1955-02-05,"Near Calabar, Nigeria",13,9,4,13,9,4,1955,1950
1955-02-13,"Abruzzio Mountains, Italy",29,21,8,29,21,8,1955,1950
1955-02-19,"Albuquerque, New Mexico",16,13,3,16,13,3,1955,1950
1955-02-23,"Salisbury,  Zimbabwe",26,21,5,1,0,1,1955,1950
1955-02-26,"Formosa, Argentina",7,4,3,6,4,2,1955,1950
1955-03-06,"Vitoria da Conquista, Brazil",21,18,3,5,4,1,1955,1950
1955-03-07,"Near Cuidad de Valles, Mexic",6,4,2,6,4,2,1955,1950
1955-03-08,"Mascota, Mexico",26,23,3,26,23,3,1955,1950
1955-03-09,"Trujillo, Colombia",8,5,3,8,5,3,1955,1950
1955-03-20,"Springfield, Missouri",35,32,3,13,11,2,1955,1950
1955-03-22,"Oahu, Hawaii",66,57,9,66,57,9,1955,1950
1955-03-26,Off the Oregon coast,23,15,8,4,2,2,1955,1950
1955-04-02,"Off Pensacola, Florida",2,0,2,2,0,2,1955,1950
1955-04-04,"Islip, New York",3,0,3,3,0,3,1955,1950
1955-04-11,"Off Great Natuna Island, Sarawak",19,11,8,19,11,8,1955,1950
1955-04-18,"Kupe Mountains, Cameroons",14,10,4,12,9,3,1955,1950
1955-05-18,"Mt. Kilimanjaro, Kenya",20,16,4,20,16,4,1955,1950
1955-05-21,"Off Barcelona, Venezuela",16,13,3,4,4,0,1955,1950
1955-05-26,"Edmonton, Alberta, Canada",2,0,2,2,0,2,1955,1950
1955-06-03,"Fort Lamy, Cameroon",3,0,3,3,0,3,1955,1950
1955-06-16,"Near Asuncion, Paraguay",24,14,10,16,9,7,1955,1950
1955-06-18,"Leon, Mexico",39,36,3,18,18,0,1955,1950
1955-07-14,"Oaxaca, Mexico",22,19,3,22,19,3,1955,1950
1955-07-17,"Chicago, Illinois",43,40,3,22,20,2,1955,1950
1955-07-27,"Near Petrich, Bulgaria",58,51,7,58,51,7,1955,1950
1955-08-04,"Fort Leonard Wood, Missouri",30,27,3,30,27,3,1955,1950
1955-08-05,"Near Voronezh, Russia",25,20,5,25,20,5,1955,1950
1955-08-11,"Near Edelweiler, West Germany",67,57,10,67,57,10,1955,1950
1955-08-26,"Caparao Mountain, Brazil",13,9,4,13,9,4,1955,1950
1955-08-30,"Simra, Nepal",3,0,3,2,0,2,1955,1950
1955-09-02,"Lanywa, Burma (Myanmar)",12,9,3,12,9,3,1955,1950
1955-09-08,"Burbank, California",33,30,3,2,0,2,1955,1950
1955-09-10,"Near Banyo, Cameroon",16,8,8,16,8,8,1955,1950
1955-09-17,"Near Thorhild, Alberta, Canada",6,4,2,2,1,1,1955,1950
1955-09-22,"Idris, Libya",47,40,7,15,13,2,1955,1950
1955-09-24,"Pacific Ocean (1,000 miles west of Honolulu, HI)",5,0,5,3,0,3,1955,1950
1955-09-29,"Yellowknife, Northwest Territory, Canada",2,0,2,1,0,1,1955,1950
1955-10-02,"Pico Oiriruma-Vinac, Peru",35,31,4,19,15,4,1955,1950
1955-10-06,"Near Centennial, Wyoming",66,63,3,66,63,3,1955,1950
1955-10-10,"Near Vienna, Austria",29,25,4,7,6,1,1955,1950
1955-11-01,"Longmont, Colorado",44,39,5,44,39,5,1955,1950
1955-11-17,"Near Las Vegas, Nevada",14,10,4,14,10,4,1955,1950
1955-11-17,"Seattle, Washingon",74,70,4,28,27,1,1955,1950
1955-11-20,"Iwo Jima, Japan",11,2,9,10,2,8,1955,1950
1955-11-30,"Near Ballico, California",10,0,10,10,0,10,1955,1950
1955-12-01,"Belem, Brazil",6,4,2,6,4,2,1955,1950
1955-12-09,"Khabarovsk Territory, Russia",21,16,5,21,16,5,1955,1950
1955-12-17,"Hollywood, South Carolina",2,0,2,2,0,2,1955,1950
1955-12-19,"Sao Paulo, Brazil",26,,,26,,,1955,1950
1955-12-21,"Jacksonville, Florida",17,12,5,17,12,5,1955,1950
1956-01-12,"Frederick Henry Bay,  Australia",2,0,2,1,0,1,1956,1950
1956-01-17,"Oreway, Newfoundland, Canada",18,15,3,4,1,3,1956,1950
1956-01-18,"Torysa, Czechoslovakia",26,23,3,22,19,3,1956,1950
1956-01-28,"Lyon, France",3,0,3,3,0,3,1956,1950
1956-02-13,"Frobisher Bay, Canada",2,0,2,2,0,2,1956,1950
1956-02-14,"Near Fort Chimo, Quebec, Canada",3,0,3,2,0,2,1956,1950
1956-02-17,"Near Niles, California",40,35,5,40,35,5,1956,1950
1956-02-18,"Near Zurrieg, Malta",50,45,5,50,45,5,1956,1950
1956-02-20,"Near Cairo, Egypt",64,55,9,52,49,3,1956,1950
1956-02-24,"Near Aleppo, Syria",19,16,3,19,16,3,1956,1950
1956-02-25,"Jalkot, Pakistan",3,0,3,3,0,3,1956,1950
1956-03-21,"Tezpur, India",21,18,3,2,2,0,1956,1950
1956-03-28,"Largs, England",3,0,3,1,0,1,1956,1950
1956-03-31,"Indapur, India",3,0,3,3,0,3,1956,1950
1956-03-31,"Korat ,Thailand",19,17,2,19,17,2,1956,1950
1956-04-01,"Pittsburgh, Pennsylvania",36,33,3,22,21,1,1956,1950
1956-04-02,"Seattle, Washington",38,32,6,5,4,1,1956,1950
1956-04-09,"Skilak Lake, Alaska",6,5,1,6,5,1,1956,1950
1956-04-18,"Parintins, Brazil",12,7,5,3,1,2,1956,1950
1956-04-30,"London, England",54,49,5,2,2,0,1956,1950
1956-05-15,"Kathmandu, Nepal",31,28,3,14,14,0,1956,1950
1956-05-15,"Orleans, Ontario, Canada",2,0,2,2,0,2,1956,1950
1956-05-24,"Guatemala City, Guatemala",31,28,3,30,27,3,1956,1950
1956-06-13,Over North Carolina,,,,1,1,,1956,1950
1956-06-20,"Asbury Park, New Jersey",74,64,10,74,64,10,1956,1950
1956-06-24,"Kano, Nigeria",45,38,7,32,29,3,1956,1950
1956-06-30,"Grand Canyon, Arizona",128,117,11,128,117,11,1956,1950
1956-07-09,"Near Flat Rock, Michigan",35,31,4,1,1,0,1956,1950
1956-07-13,"Near Brows Mills, New Jersey",66,56,10,46,38,8,1956,1950
1956-07-15,"Shannon, Ireland",4,0,4,4,0,4,1956,1950
1956-07-16,"Rio Cuarto, Argentina",18,14,4,18,14,4,1956,1950
1956-08-08,"Thazi, Burma",22,18,4,12,9,3,1956,1950
1956-08-29,"Cold Bay, Alaska",22,14,8,15,11,4,1956,1950
1956-09-09,"Amman, Jordan",57,53,4,1,1,0,1956,1950
1956-09-09,"Bartlesville, Oklahoma",18,14,4,0,0,0,1956,1950
1956-10-02,"Near Nome, Alaska",5,4,1,5,4,1,1956,1950
1956-10-10,"Off Land's End, England",59,50,9,59,50,9,1956,1950
1956-10-16,Over the Pacific Ocean,31,24,7,0,0,0,1956,1950
1956-10-19,"Agartala, India",3,0,3,3,0,3,1956,1950
1956-10-28,Over the Mediterranean Sea,16,12,4,16,12,4,1956,1950
1956-11-05,"Blackbushe, England",80,74,6,7,5,2,1956,1950
1956-11-07,"Hommelfjell, Norway",12,10,2,2,1,1,1956,1950
1956-11-15,"Puerto Somoza, Nicaragua",25,20,5,25,20,5,1956,1950
1956-11-17,"El Rucio Mountain, Colombia",36,33,3,36,33,3,1956,1950
1956-11-24,"Paris, France",35,25,10,34,24,10,1956,1950
1956-11-24,"Near Eglisau, Switzerland",23,18,5,23,18,5,1956,1950
1956-11-27,"Caracas, Venezuela",25,18,7,25,18,7,1956,1950
1956-12-08,"Caqueta, Colombia",16,11,5,14,10,4,1956,1950
1956-12-09,"Near Chilliwack, British Columbia, Canada",62,59,3,62,59,3,1956,1950
1956-12-12,"Dannemois, France",5,0,5,5,0,5,1956,1950
1956-12-22,"Grub, Germany",30,27,3,3,1,2,1956,1950
1956-12-22,"Mt. Giner, Italy",21,17,4,21,17,4,1956,1950
1956-12-31,"Dhahran, Saudi Arabia",38,31,7,12,12,0,1956,1950
1957-01-06,"Owasso, Oklahoma",10,7,3,1,1,0,1957,1950
1957-01-11,"Near Buenos Aires, Argentina",33,29,4,17,15,2,1957,1950
1957-01-23,"Ometepe Island, Nicaragua",16,13,3,16,13,3,1957,1950
1957-01-29,"Paris, France",70,60,10,2,1,1,1957,1950
1957-01-31,"Near Sunland, California",6,0,6,5,0,5,1957,1950
1957-02-01,"New York, New York",101,95,6,21,21,0,1957,1950
1957-02-22,"Kimpo Air Base, South Korea",159,149,10,22,19,3,1957,1950
1957-03-02,"Blyn, Washington",5,2,3,5,2,3,1957,1950
1957-03-04,"Near Miho AB, Japan",17,15,2,17,15,2,1957,1950
1957-03-05,"Drayton, England",22,17,5,18,15,3,1957,1950
1957-03-09,"El Soldado, Colombia",15,12,3,15,12,3,1957,1950
1957-03-14,"Manchester, England",20,15,5,20,15,5,1957,1950
1957-03-17,"Near Cebu, Philippines",25,22,3,24,21,3,1957,1950
1957-03-18,"Near Sayari, Bolivia",19,16,3,19,16,3,1957,1950
1957-03-22,Over the North Pacific Ocean,67,57,10,67,57,10,1957,1950
1957-04-07,"Bage, Brazil",40,35,5,40,35,5,1957,1950
1957-04-08,"Algiers, Algeria",34,30,4,34,30,4,1957,1950
1957-04-10,"Anchieta Island, Brazil",30,26,4,26,23,3,1957,1950
1957-04-15,"Merida, Mexico",3,0,3,3,0,3,1957,1950
1957-04-17,"Near El Quweira, Jordan",24,21,3,24,21,3,1957,1950
1957-04-20,"Jirkouk, Iraq",,,,1,1,0,1957,1950
1957-05-01,"Blackbushe, Hants, England",35,30,5,34,29,5,1957,1950
1957-05-05,"Santoshpur, India",3,0,3,1,0,1,1957,1950
1957-05-09,"Barajas, Madrid, Spain",37,32,5,37,32,5,1957,1950
1957-05-13,"Narsarressuak, Greenland",3,0,3,2,0,2,1957,1950
1957-05-13,"New Delhi, India",2,0,2,2,0,2,1957,1950
1957-05-13,"Near San Carlos de Bariloche, Argentina",16,11,5,16,11,5,1957,1950
1957-06-14,"Near Moscow, Russia",13,8,5,9,5,4,1957,1950
1957-06-18,"Bodensee, Switzerland",9,0,9,9,0,9,1957,1950
1957-06-22,"Near Clarksburg, Maryland",3,0,3,3,0,3,1957,1950
1957-06-23,"Port Hardy, BC, Canada",18,15,3,14,12,2,1957,1950
1957-06-24,"Horn Island, Queensland, Australia",,,,6,,,1957,1950
1957-07-01,"Bay of Bengal, Pakistan",24,20,4,24,20,4,1957,1950
1957-07-03,"Near Fort Rupert, Quebec, Canada",4,2,2,4,2,2,1957,1950
1957-07-16,"Near Biak, Indonesia",68,59,9,58,49,9,1957,1950
1957-07-16,"Near Hsinchu, Taiwan (Formosa)",16,9,7,16,9,7,1957,1950
1957-07-25,"Daggett, California",16,13,3,1,1,0,1957,1950
1957-08-11,"Near Issoudun, Quebec, Canada",79,73,6,79,73,6,1957,1950
1957-08-15,"Copenhagen, Denmark",23,18,5,23,18,5,1957,1950
1957-08-20,"Assam, India",8,0,8,8,0,8,1957,1950
1957-08-29,"Near Juticalpa, Honduras",12,9,3,12,9,3,1957,1950
1957-09-03,"Niquitao, Venezuela",8,5,3,8,5,3,1957,1950
1957-09-15,"New Bedford, Massachusetts",24,21,3,12,10,2,1957,1950
1957-09-18,"Montevideo,  Uruguay",35,30,5,1,0,1,1957,1950
1957-09-27,"Bhiwandi, Maharashtra, India",3,0,3,3,0,3,1957,1950
1957-09-28,"Islay-Glenegedale Airport, Scotland",3,0,3,3,0,3,1957,1950
1957-10-01,"Akshi, Russia",27,22,5,27,22,5,1957,1950
1957-10-03,"Beirut, Lebanon",27,23,4,27,23,4,1957,1950
1957-10-18,"Porto Alegre, Brazil",2,0,2,2,0,2,1957,1950
1957-10-23,"Belfast, Ireland",7,5,2,7,5,2,1957,1950
1957-10-28,"Madrid, Spain",21,17,4,21,17,4,1957,1950
1957-10-30,"Near Campeche, Mexico",3,0,3,3,0,3,1957,1950
1957-11-03,"Dusseldorf, West Germany",10,3,7,7,0,6,1957,1950
1957-11-04,"Moscow, Russia",16,10,6,4,1,3,1957,1950
1957-11-06,"Bristol, England",15,0,15,15,0,15,1957,1950
1957-11-08,"900 miles E of Honolulu, Hawaii, Pacific Ocean",44,36,8,44,36,8,1957,1950
1957-11-15,"Chessell Down, England",58,50,8,43,35,8,1957,1950
1957-11-15,"Near Palma de Mallorca, Spain",4,2,2,4,2,2,1957,1950
1957-11-21,"Christchurch, New Zealand",4,2,2,4,2,2,1957,1950
1957-12-08,"Bolivar, Argentina",61,55,6,61,55,6,1957,1950
1957-12-10,"Jeannine Lake, Quebec, Canada",10,7,3,3,3,0,1957,1950
1957-12-11,"Ozamis City, Philippines",12,11,1,2,1,1,1957,1950
1957-12-18,"Near Birobidzhan, Russia",27,22,5,27,22,5,1957,1950
1957-12-23,"Stansted, England",4,0,4,4,0,4,1957,1950
1957-12-23,"Off Oahu, Hawaii",23,19,4,19,16,3,1957,1950
1957-12-31,"Buenos Aires, Argentina",50,44,6,9,1,8,1957,1950
1958-01-16,"Belem, Brazil",3,0,3,3,0,3,1958,1950
1958-01-20,"Near La Paz, Bolivia",11,8,3,11,8,3,1958,1950
1958-02-01,"Rio de Janeiro, Brazil",73,68,5,5,3,2,1958,1950
1958-02-01,"Norwalk, California",41,35,6,41,35,6,1958,1950
1958-02-06,"Munich, Germany",44,38,6,23,21,2,1958,1950
1958-02-15,"Mount Vesuvius, Italy",16,14,2,16,14,2,1958,1950
1958-02-19,"Raiatea, French Polynesia",15,12,3,15,12,3,1958,1950
1958-02-19,"Cairo, Egypt",21,13,8,1,0,1,1958,1950
1958-02-20,"Off Corvo Island, Azores",22,0,22,22,0,22,1958,1950
1958-02-27,"Horwich, Lancs, England",42,39,3,35,35,0,1958,1950
1958-03-07,"Menzalah Lake, Egypt",26,22,4,8,4,4,1958,1950
1958-03-07,"Off Ryukyu Islands, Okinawa",26,19,7,26,19,7,1958,1950
1958-03-22,"Grants, New Mexico",4,2,2,4,2,2,1958,1950
1958-03-24,"Near Kathmandu, Nepal",20,16,4,20,16,4,1958,1950
1958-03-25,"Miami, Florida",24,19,5,9,9,0,1958,1950
1958-03-27,"Bridgeport, Texas",18,13,5,18,13,5,1958,1950
1958-04-02,"Quito, Ecuador",14,12,2,3,3,0,1958,1950
1958-04-06,"Freeland, Michigan",47,44,3,47,44,3,1958,1950
1958-04-07,"Mt. Illiniza, Ecuador",32,29,3,32,29,3,1958,1950
1958-04-14,"Off Castell de Fels, Spain",16,14,2,16,14,2,1958,1950
1958-04-21,"Near Sloan, 10 miles SW of Las Vegas, Nevada",49,42,7,49,42,7,1958,1950
1958-05-15,"New Delhi, India",38,32,6,21,17,4,1958,1950
1958-05-16,"Chatenoy, France",3,0,3,3,0,3,1958,1950
1958-05-18,"Near Casablanca, Morocco",69,60,9,65,56,9,1958,1950
1958-05-20,"Brunswick, Maryland",13,7,6,12,7,5,1958,1950
1958-05-25,"Gurgaon, India",5,0,5,4,0,4,1958,1950
1958-05-31,"Rio de Janeiro, Brazil",4,0,4,4,0,4,1958,1950
1958-05-31,"SW of Algiers, Algeria",15,12,3,15,12,3,1958,1950
1958-06-02,"Manila, Philippines",57,49,8,1,1,0,1958,1950
1958-06-02,"Near Guadalajara, Mexico",45,38,7,45,38,7,1958,1950
1958-06-04,"Martinsburg, West Virginia",3,0,3,1,0,1,1958,1950
1958-06-09,"Magadan Oblast, Russia",24,20,4,24,20,4,1958,1950
1958-06-16,"Curitiba, Brazil",26,21,5,21,16,5,1958,1950
1958-06-25,"Mohanbari, India",7,4,3,5,3,2,1958,1950
1958-06-27,"Near Chicopee Falls, Massachusetts",15,8,7,15,8,7,1958,1950
1958-07-09,"Dhaka, Baangladesh",3,0,3,3,0,3,1958,1950
1958-08-09,"Benghazi, Libya",54,47,7,36,32,4,1958,1950
1958-08-11,"Near Belem, Brazil",11,5,6,10,4,6,1958,1950
1958-08-12,"Sakiya Saugye, Japan",33,30,3,33,30,3,1958,1950
1958-08-14,"North Atlantic Ocean, 100 miles W of Galway Bay, Ireland",99,91,8,99,91,8,1958,1950
1958-08-15,"Nantucket, Massachusetts",34,31,3,25,22,3,1958,1950
1958-08-15,"Near Chita, Russia",64,54,10,64,54,10,1958,1950
1958-09-02,"Sasnashen, Russia",17,0,17,17,0,17,1958,1950
1958-09-02,Off Guam,19,12,7,19,12,7,1958,1950
1958-09-02,"London, England",3,0,3,3,0,3,1958,1950
1958-09-05,"Campina Grande, Brazil",18,14,4,14,12,2,1958,1950
1958-09-07,"Kazakh, Russia",27,22,5,27,22,5,1958,1950
1958-09-08,"Near Fairchild AFB, Washington DC",16,0,16,13,0,13,1958,1950
1958-09-09,"Mount Oyama, Japan",8,2,6,8,2,6,1958,1950
1958-09-19,"Triel, France",15,0,15,15,0,15,1958,1950
1958-09-19,"Near Lazo, Russia",28,24,4,28,24,4,1958,1950
1958-09-29,Over the Mediterranean Sea,5,0,5,5,0,5,1958,1950
1958-10-09,"Payette, Idaho",19,14,5,19,14,5,1958,1950
1958-10-14,"Mt. Alto del Cedro, Venezuela",23,17,6,23,17,6,1958,1950
1958-10-15,"Villa Montes, Bolivia",20,17,3,20,17,3,1958,1950
1958-10-17,"Near Kanash, Russia",80,71,9,80,71,9,1958,1950
1958-10-18,"NAS Argentia, Placentia Bay,  Newfoundland,  Canada",29,,,11,,,1958,1950
1958-10-22,"Anzio, Italy",31,26,5,31,26,5,1958,1950
1958-11-01,"Nipe Bay, Cuba",20,16,4,17,13,4,1958,1950
1958-11-03,"Near Roccatamburo di Poggiodomo, Italy",8,4,4,8,4,4,1958,1950
1958-11-08,"La Paz, Bolivia",3,0,3,3,0,3,1958,1950
1958-11-09,North Atlantic Ocean,36,30,6,36,30,6,1958,1950
1958-11-16,"Fort Collins, Colorado",2,0,2,2,0,2,1958,1950
1958-12-04,"Guadarrama Mountains, Spain",21,16,5,21,16,5,1958,1950
1958-12-23,"Tashkent, Uzbekstan",21,15,6,21,15,6,1958,1950
1958-12-24,"Winkton, England",12,9,3,9,7,2,1958,1950
1958-12-26,"Salisbury, Zimbabwe (Harare, Zimbabwe)",70,63,7,3,3,0,1958,1950
1958-12-30,"Rio de Janeiro, Brazil",37,33,4,21,17,4,1958,1950
1959-01-06,"Mt. Pena Blanca, Guatemala",5,2,3,5,2,3,1959,1950
1959-01-08,"Mt. Holston, Tennessee",10,7,3,10,7,3,1959,1950
1959-01-11,"Rio de Janerio, Brazil",39,29,10,36,29,7,1959,1950
1959-01-14,"Panther Peak, California",2,0,2,2,0,2,1959,1950
1959-01-16,"Off Mar del Plata, Argentina",52,47,5,51,46,5,1959,1950
1959-01-18,"Stalingrad, Russia",25,20,5,25,20,5,1959,1950
1959-01-21,"Near Merida, Venezuela",4,2,2,4,2,2,1959,1950
1959-01-22,"Dabouk, Jordan",15,11,4,10,6,4,1959,1950
1959-01-27,"Brindisi, Italy",6,0,6,2,0,2,1959,1950
1959-02-01,"Kerrville, Texas",28,30,2,3,1,2,1959,1950
1959-02-03,"Mason City, Iowa",4,3,1,4,3,1,1959,1950
1959-02-03,"La Guardia Airport, New York, NY",73,68,5,65,63,2,1959,1950
1959-02-17,"Gatwick, Surrey, England",24,16,8,14,9,5,1959,1950
1959-02-18,"Belen, Chile",5,0,5,5,0,5,1959,1950
1959-03-05,"Managua, Nicaragua",19,15,4,15,13,2,1959,1950
1959-03-12,"Tobu, India",7,4,3,5,2,3,1959,1950
1959-03-13,"Mahon, Spain",18,15,3,1,1,0,1959,1950
1959-03-29,"Near Bangui, Central African Republic",9,5,4,9,5,4,1959,1950
1959-03-29,"Near Silchar, India",24,20,4,24,20,4,1959,1950
